ce_1,ce_2
0.609375,14.7265625
-0.3125,16.1640625
0.5625,14.8671875
1.921875,12.90625
1.234375,13.9375
-0.203125,15.3671875
-0.140625,15.7578125
-0.375,4.10693359375
-0.25,16.1875
-0.171875,15.9765625
1.375,13.4375
0.15625,15.515625
5.0625,8.1875
0.953125,14.0859375
0.84375,14.4296875
2.453125,12.078125
0.796875,14.4609375
0.75,14.7109375
2.578125,11.59375
-0.078125,15.640625
6.21875,6.125
2.328125,12.328125
1.0,13.203125
1.3125,13.6796875
0.0,15.6953125
0.59375,14.78125
2.1875,12.21875
0.25,15.2421875
0.109375,15.6640625
5.578125,7.0625
0.6875,14.015625
0.515625,15.0390625
1.90625,12.46875
-0.234375,15.6875
1.40625,13.671875
1.53125,13.390625
-0.53125,16.234375
0.359375,14.953125
-0.203125,15.53125
6.8125,-7.125
3.640625,10.28125
2.8125,11.5625
2.546875,11.65625
2.21875,12.046875
1.078125,13.890625
13.78125,-5.25
1.53125,13.375
0.4375,15.015625
-0.171875,15.6796875
0.109375,15.4921875
-0.59375,16.59375
0.71875,14.3046875
1.875,12.640625
1.609375,13.015625
0.765625,14.625
0.78125,14.21484375
0.21875,15.140625
0.65625,14.6484375
-0.015625,15.71875
6.40625,6.0
-0.28125,15.9375
1.21875,13.984375
0.390625,15.0546875
0.640625,14.5234375
0.03125,15.4609375
1.359375,13.3125
-0.5625,3.75
5.671875,7.0
-0.03125,15.5703125
0.875,14.4609375
-0.171875,15.7578125
7.015625,4.1875
0.78125,14.3203125
2.0,12.546875
-0.28125,16.40625
0.578125,14.84375
0.328125,15.1875
0.515625,14.5859375
0.3125,15.0390625
0.71875,14.3359375
3.828125,9.84375
-0.234375,15.7421875
-0.03125,15.8046875
3.234375,10.90625
2.234375,11.984375
1.390625,13.6953125
1.171875,14.046875
0.078125,15.1953125
0.25,15.1171875
0.234375,14.8671875
2.984375,11.09375
10.0625,0.125
2.046875,12.59375
0.96875,14.046875
0.140625,15.3046875
2.84375,11.375
0.890625,14.2734375
0.859375,14.09375
0.15625,15.3125
0.5625,14.75
2.8125,11.25
1.03125,13.8125
-0.15625,15.84375
0.0625,15.5859375
2.015625,12.875
0.453125,2.6484375
2.859375,11.1875
-0.25,15.6953125
-0.171875,15.796875
2.40625,12.015625
0.765625,14.1875
1.09375,14.015625
0.046875,15.65625
0.484375,14.8046875
8.8125,2.25
0.96875,14.2421875
-0.65625,16.484375
0.796875,14.3828125
0.765625,14.3515625
0.203125,15.3828125
0.53125,14.8828125
1.28125,13.671875
0.25,15.15625
-0.046875,15.890625
0.140625,15.28125
1.8125,0.09375
-0.390625,16.3828125
4.28125,9.40625
0.828125,14.109375
-0.234375,15.984375
0.859375,14.2109375
0.25,15.578125
0.4375,14.9921875
-0.484375,16.1015625
0.234375,15.1875
1.828125,12.390625
1.4375,1.671875
0.296875,15.0546875
1.984375,12.203125
0.875,14.015625
0.4375,14.6484375
-0.125,15.3984375
2.28125,12.078125
1.265625,14.046875
0.78125,14.4453125
-0.4375,16.15625
0.015625,15.515625
1.65625,13.109375
0.625,14.6953125
-0.25,15.765625
0.125,15.5390625
0.671875,14.3671875
1.796875,12.921875
0.8125,14.125
-0.625,16.125
3.421875,10.09375
1.75,12.84375
0.796875,14.4765625
-0.5,16.40625
4.90625,8.1875
-0.15625,15.7421875
2.21875,-0.46875
1.015625,13.9921875
3.640625,10.3125
0.296875,15.09375
0.609375,14.8671875
2.1875,12.171875
0.0,15.65234375
11.984375,-2.625
1.453125,13.6328125
2.484375,11.75
4.03125,9.34375
2.03125,12.375
-0.390625,16.1328125
0.515625,15.015625
-0.15625,16.0
4.640625,8.5625
0.3125,15.3515625
0.859375,14.3984375
2.1875,12.40625
0.0,15.546875
0.140625,15.296875
0.015625,15.671875
0.21875,15.4609375
0.40625,15.203125
2.765625,11.375
5.890625,6.5625
2.65625,11.375
0.3125,15.4765625
4.09375,9.40625
0.015625,15.1875
0.515625,14.7109375
0.78125,14.65625
0.15625,3.55078125
2.125,12.171875
1.4375,13.484375
0.796875,14.171875
0.40625,15.1796875
1.390625,0.3125
5.828125,6.6875
1.609375,13.03125
5.796875,6.9375
3.265625,10.8125
0.15625,15.4375
0.96875,14.484375
2.515625,11.59375
1.59375,13.234375
1.734375,12.96875
-0.375,16.2265625
-0.078125,15.5234375
1.640625,13.078125
4.796875,8.375
1.109375,13.96875
0.453125,15.15625
-0.3125,15.9921875
0.03125,15.4609375
0.0625,15.7421875
1.03125,13.9375
8.640625,2.5
2.703125,11.5
1.328125,13.484375
0.734375,14.2734375
0.234375,15.0703125
0.65625,14.5234375
2.078125,12.515625
-0.609375,16.3125
0.0,15.6875
-0.421875,16.3984375
5.265625,7.5625
2.453125,11.890625
3.71875,10.3125
1.0625,13.71875
-0.015625,15.8359375
0.03125,15.5625
-0.078125,15.7421875
10.59375,-1.125
-0.171875,15.2734375
0.125,15.0078125
0.015625,15.515625
-0.078125,15.96875
6.765625,5.6875
-0.34375,16.0
0.015625,15.515625
0.1875,15.3359375
-0.015625,15.8359375
14.046875,-5.75
0.796875,14.6171875
0.203125,15.4765625
0.765625,14.3515625
-0.890625,16.40625
0.921875,14.09375
-0.015625,15.5625
-0.28125,16.21875
1.078125,14.109375
0.59375,14.6171875
0.15625,2.7265625
-0.078125,15.6953125
-0.28125,15.9375
0.359375,15.0703125
4.671875,8.71875
0.71875,14.5625
-0.375,16.234375
0.578125,14.890625
0.546875,14.859375
0.484375,14.6484375
1.25,13.9375
0.90625,14.140625
0.6875,14.7421875
0.1875,15.2890625
2.78125,11.6875
2.875,11.0625
0.296875,15.0625
2.6875,11.6875
0.171875,15.2890625
0.3125,15.1640625
2.296875,12.171875
2.96875,11.1875
0.421875,14.8984375
2.484375,11.890625
0.078125,15.3984375
-0.015625,15.578125
0.015625,15.3671875
1.34375,13.671875
0.875,14.3515625
1.453125,13.484375
3.453125,10.4375
1.546875,13.140625
-0.375,16.28125
0.0625,15.734375
2.078125,12.34375
1.953125,12.6875
0.390625,14.9140625
-0.25,16.1953125
1.078125,13.6875
1.9375,12.90625
1.453125,13.296875
3.765625,9.84375
0.328125,15.1640625
2.4375,11.953125
2.75,11.21875
0.359375,15.078125
0.328125,14.8984375
2.5625,11.953125
1.40625,13.484375
0.203125,15.4609375
1.03125,13.8125
0.09375,15.546875
1.1875,13.59375
8.234375,3.1875
6.265625,6.25
1.140625,13.796875
2.6875,-0.75
0.578125,14.9453125
-0.34375,16.328125
1.953125,12.796875
0.109375,15.5
1.109375,14.109375
0.421875,14.8984375
-0.140625,15.3984375
1.71875,12.90625
1.21875,13.640625
7.03125,4.875
1.640625,13.1875
5.5625,7.25
2.6875,11.59375
0.875,14.3359375
5.0625,7.75
2.21875,12.28125
0.484375,15.0390625
0.09375,15.1953125
0.09375,15.515625
-0.5,16.078125
0.4375,14.9921875
3.359375,10.53125
-0.0625,15.421875
0.25,15.140625
-0.09375,15.5390625
2.578125,11.984375
0.40625,14.8828125
0.5625,14.6796875
0.328125,15.203125
1.84375,12.671875
0.546875,14.6796875
0.671875,14.6015625
0.390625,15.0390625
0.234375,15.2890625
1.40625,13.40625
0.421875,15.03125
-0.203125,15.96875
1.8125,13.0625
0.8125,14.171875
-0.203125,15.5703125
0.828125,14.359375
0.265625,15.21875
-0.078125,3.4765625
1.28125,13.7109375
0.8125,14.3046875
2.234375,12.171875
0.296875,15.0625
0.109375,15.25
0.671875,2.359375
2.65625,11.625
2.0,12.921875
-0.125,15.671875
-0.390625,16.5234375
3.703125,10.21875
0.421875,15.140625
0.328125,15.1328125
3.75,9.875
0.609375,14.7109375
1.71875,13.34375
1.046875,13.953125
-0.1875,15.90625
3.015625,11.25
0.75,14.3984375
-0.484375,16.109375
-0.421875,16.296875
0.609375,14.8671875
-0.484375,16.546875
0.140625,15.3359375
4.234375,9.46875
0.9375,14.2890625
2.8125,11.375
1.90625,12.765625
3.171875,11.03125
-0.0625,15.640625
0.453125,15.1171875
-0.1875,15.69921875
2.84375,11.21875
0.984375,14.0
3.828125,9.875
0.234375,15.0234375
0.3125,14.859375
1.234375,13.515625
0.765625,14.2421875
0.703125,14.5859375
-0.140625,15.8671875
0.328125,15.3203125
0.328125,14.8671875
0.34375,15.28125
-0.03125,15.4921875
1.015625,13.828125
2.953125,11.34375
0.09375,15.4765625
0.59375,14.7890625
0.15625,15.40625
0.65625,14.8125
1.3125,13.609375
-0.53125,16.25
1.3125,13.546875
4.375,9.1875
8.375,2.875
0.140625,15.3125
0.21875,15.4765625
3.765625,9.71875
0.140625,15.3046875
1.53125,13.09375
0.09375,15.25
-0.21875,16.28125
-0.078125,15.9140625
0.28125,15.2421875
11.734375,-2.75
0.359375,14.9609375
1.109375,13.84375
1.015625,13.953125
0.375,15.0625
2.28125,12.375
0.328125,15.2890625
-0.140625,15.609375
0.359375,15.09375
0.078125,15.296875
3.5,10.5
0.71875,14.5859375
0.71875,14.828125
0.421875,14.140625
2.21875,12.296875
0.59375,14.7734375
1.546875,13.15625
0.09375,15.25
0.5,15.1015625
-0.3125,16.15625
0.171875,15.1171875
6.8125,5.625
-0.359375,16.21875
1.546875,13.359375
0.765625,14.3359375
0.84375,14.4453125
4.234375,8.53125
1.828125,12.75
-0.390625,15.9921875
2.984375,11.15625
-0.140625,15.8515625
1.140625,13.90625
4.71875,8.25
0.4375,14.8984375
0.203125,15.125
6.859375,5.3125
0.375,14.8203125
0.046875,15.546875
2.03125,12.75
2.109375,12.453125
4.078125,9.65625
0.921875,14.3828125
1.0625,13.640625
9.671875,1.375
1.296875,13.640625
-0.078125,15.640625
2.125,12.421875
0.53125,15.0
2.890625,11.4375
-0.328125,16.0
5.28125,7.75
1.03125,14.2265625
0.96875,14.3671875
2.015625,12.4375
-0.0625,15.7890625
1.140625,13.78125
0.953125,13.921875
2.453125,12.171875
-0.171875,15.921875
1.421875,12.984375
0.34375,14.9921875
1.296875,13.6875
1.078125,13.78125
0.9375,14.125
1.890625,12.75
1.515625,13.1875
-0.09375,15.65625
1.0,14.078125
6.140625,-5.875
0.015625,15.828125
1.03125,14.0859375
5.8125,6.75
3.25,10.8125
0.953125,14.0625
0.171875,15.2890625
3.765625,9.78125
1.484375,13.578125
-0.359375,16.0546875
0.25,15.2890625
1.203125,13.5625
-0.40625,16.328125
1.71875,12.875
0.203125,15.5078125
0.1875,15.5
1.375,13.5390625
0.4375,14.7265625
0.90625,14.2890625
4.640625,8.84375
4.390625,8.71875
0.375,15.078125
1.421875,13.609375
0.84375,14.5390625
0.203125,15.3828125
0.390625,15.0703125
1.390625,13.6796875
0.5,14.9140625
-0.359375,15.9140625
0.125,14.875
-0.515625,16.1875
2.8125,11.625
2.640625,11.796875
0.421875,14.8984375
1.25,13.5
0.015625,15.625
1.171875,13.859375
0.09375,15.359375
1.015625,14.0
2.828125,11.28125
0.28125,15.2265625
0.015625,15.640625
-0.28125,15.8359375
13.984375,-5.375
1.390625,13.40625
2.234375,12.40625
5.453125,7.4375
1.59375,13.40625
1.59375,13.28125
0.515625,14.7578125
0.71875,14.3203125
0.390625,13.84375
0.71875,14.4296875
0.921875,14.21875
-0.34375,16.171875
-0.8125,16.390625
0.359375,14.9921875
1.1875,13.7578125
2.90625,11.1875
1.46875,13.3125
2.5625,11.53125
2.15625,12.265625
1.140625,13.96875
2.46875,11.75
-0.078125,15.75
0.34375,15.0078125
0.109375,15.3515625
0.5,14.7109375
0.84375,14.109375
0.875,14.1953125
2.875,11.40625
0.953125,13.8828125
0.5625,2.171875
0.890625,14.015625
3.921875,9.65625
0.875,14.2578125
0.078125,15.4140625
0.75,14.40625
-0.515625,16.609375
0.125,15.34375
1.75,12.671875
-0.34375,16.203125
1.53125,13.34375
0.609375,14.5859375
0.3125,3.5703125
0.609375,14.7109375
-0.25,16.0
0.5,15.046875
1.0,14.234375
0.34375,14.8671875
0.234375,14.8984375
2.765625,11.46875
-0.28125,15.9453125
1.6875,13.203125
5.828125,6.75
1.796875,12.921875
0.5,14.7421875
-0.265625,15.9140625
0.65625,14.6796875
0.34375,14.8671875
0.734375,14.796875
0.71875,14.4296875
0.6875,14.4453125
0.640625,14.5546875
0.234375,15.328125
0.03125,15.59375
0.328125,15.1640625
3.0,-2.71875
0.21875,15.4921875
3.6875,10.03125
0.203125,15.4765625
0.09375,15.546875
6.59375,5.8125
1.015625,14.25
1.140625,13.921875
2.5625,11.53125
0.265625,15.2578125
2.34375,11.921875
-0.296875,15.8359375
0.75,1.59375
0.484375,14.8046875
1.0,14.109375
1.375,13.734375
-0.171875,15.96875
2.59375,11.765625
1.0625,14.0546875
-0.171875,15.640625
1.046875,14.1953125
1.28125,13.734375
2.46875,11.875
0.859375,14.484375
0.1875,15.390625
2.734375,11.15625
1.390625,13.28125
2.015625,12.4375
0.0625,15.4140625
1.46875,1.328125
2.421875,12.171875
-0.046875,15.578125
1.546875,12.859375
1.421875,13.40625
0.34375,14.8671875
0.3125,15.13671875
0.25,2.9375
6.125,6.6875
2.28125,12.265625
3.0625,10.875
1.078125,13.9921875
0.90625,13.234375
1.453125,12.578125
0.546875,14.6953125
1.515625,13.125
0.53125,14.6953125
1.4375,13.1875
0.203125,15.1015625
2.125,12.4375
-0.5,16.609375
0.46875,14.9140625
0.234375,15.15625
5.5,7.0
1.359375,13.78125
0.078125,15.515625
1.859375,12.90625
0.421875,14.8671875
1.078125,13.859375
1.71875,13.125
-0.609375,16.3125
2.03125,12.40625
1.96875,12.8125
-0.328125,15.9296875
1.828125,13.03125
1.140625,13.96875
0.078125,15.515625
-0.390625,16.296875
0.234375,14.984375
1.09375,13.96875
0.234375,15.6484375
10.5625,-0.25
-0.515625,16.2734375
0.390625,15.2109375
4.546875,8.96875
1.78125,12.9375
5.25,7.6875
0.59375,14.90625
1.796875,12.796875
1.359375,13.578125
2.921875,11.0
1.703125,12.953125
0.390625,15.234375
-0.15625,15.8515625
0.671875,14.5390625
0.03125,15.59375
1.59375,13.390625
1.90625,12.59375
0.453125,15.09375
0.515625,15.0390625
1.296875,13.515625
0.40625,15.015625
9.578125,1.125
-0.453125,16.078125
-0.3125,16.140625
-0.59375,2.6484375
-0.296875,16.109375
0.171875,15.1640625
0.140625,15.3125
0.15625,15.40625
-0.375,16.2578125
1.578125,13.1875
4.0,9.53125
0.828125,14.3671875
0.171875,15.2890625
0.15625,15.7109375
1.015625,13.96875
1.25,13.734375
-0.484375,16.25
3.1875,10.78125
0.125,15.578125
0.328125,15.3125
0.125,15.609375
1.609375,13.0625
2.65625,11.34375
1.390625,13.5703125
0.03125,15.4765625
0.671875,14.3671875
0.5625,14.9609375
0.75,14.5234375
1.375,13.5859375
0.21875,15.1796875
3.125,10.65625
0.5,14.4609375
7.625,4.0625
3.171875,10.84375
2.59375,11.703125
2.046875,12.5625
2.953125,11.03125
1.15625,13.78125
1.140625,13.90625
-0.234375,16.328125
1.34375,13.328125
0.265625,15.0234375
-0.421875,16.140625
-0.71875,2.89453125
-0.328125,15.71875
1.109375,13.8125
10.1875,0.125
0.171875,15.53125
4.15625,9.5625
1.0,14.140625
1.15625,13.90625
-0.0625,15.609375
1.59375,13.328125
0.078125,3.693359375
0.359375,14.9609375
0.171875,15.3984375
0.40625,15.21875
0.875,14.5234375
8.1875,3.0625
0.15625,15.3984375
0.78125,14.6484375
1.6875,12.984375
1.3125,13.40625
1.734375,12.984375
1.453125,13.1875
0.296875,14.921875
0.65625,14.984375
1.390625,13.421875
0.84375,14.2734375
1.703125,12.46875
0.15625,3.09375
-0.25,16.1875
-0.171875,15.7421875
1.578125,13.5703125
-0.234375,3.76953125
0.703125,14.6171875
6.421875,6.1875
0.28125,2.921875
0.28125,15.27734375
0.171875,15.40625
1.53125,13.1875
1.734375,12.890625
3.265625,10.875
-0.265625,16.21875
0.15625,15.3203125
2.03125,12.65625
0.75,14.2265625
0.828125,14.3828125
0.0625,15.078125
-0.0625,15.7890625
3.90625,9.6875
0.796875,14.4609375
1.171875,13.859375
0.59375,14.4765625
1.765625,12.8125
0.09375,15.234375
0.265625,15.2890625
0.84375,14.625
0.609375,14.8984375
4.078125,9.40625
0.9375,13.9375
0.96875,14.2109375
0.40625,15.015625
0.40625,15.0546875
2.046875,12.484375
-0.234375,16.015625
2.328125,12.265625
1.3125,13.53125
1.375,13.5625
1.875,12.625
-0.359375,16.1875
1.453125,13.5859375
-0.078125,15.953125
0.5,15.0390625
3.171875,10.8125
8.921875,2.125
-0.390625,16.53125
4.171875,9.5625
-0.3125,3.8212890625
1.765625,12.953125
5.265625,7.5
0.96875,14.015625
-0.015625,15.859375
0.484375,14.7421875
2.203125,12.265625
0.609375,14.5859375
0.84375,14.65625
2.890625,11.25
0.5625,14.6640625
0.171875,15.40625
0.5625,14.6953125
0.78125,14.75
0.40625,14.7578125
0.46875,15.140625
0.3125,14.8125
2.125,0.15625
5.578125,7.375
0.109375,15.578125
0.5,15.0078125
0.734375,14.671875
-0.3125,16.25
2.546875,11.625
0.84375,14.2265625
4.625,8.375
-0.296875,16.265625
1.078125,14.0546875
1.453125,12.796875
0.84375,14.2890625
0.1875,15.515625
-0.15625,15.9453125
-0.1875,15.921875
1.703125,12.921875
-0.390625,15.7578125
1.859375,12.84375
1.015625,14.0
0.125,15.3203125
1.890625,12.5625
0.46875,14.7421875
-0.40625,16.109375
0.765625,14.3203125
-0.21875,16.125
3.671875,10.09375
1.765625,12.71875
0.109375,15.234375
-0.359375,3.923828125
0.34375,15.2578125
0.84375,14.2578125
0.734375,14.6328125
0.21875,15.3671875
-0.296875,16.2734375
3.84375,9.96875
-0.5625,16.40625
0.140625,15.2890625
0.140625,15.4296875
7.890625,3.5625
0.515625,14.7109375
4.828125,8.3125
0.4375,14.3828125
0.5625,14.765625
1.1875,13.75
1.046875,14.1953125
1.09375,13.640625
2.1875,12.171875
0.453125,14.796875
1.1875,13.75
3.015625,11.0
0.875,14.0625
2.5,12.046875
0.296875,15.3671875
4.875,8.25
0.5,14.7421875
0.390625,14.7890625
0.171875,15.4140625
3.15625,10.71875
0.96875,14.3359375
4.515625,8.65625
0.015625,15.203125
0.1875,15.3828125
0.5625,14.6953125
3.1875,10.65625
1.25,13.65625
0.515625,15.0390625
1.96875,12.71875
2.84375,11.5
0.59375,14.6015625
0.90625,14.4453125
0.671875,14.8046875
1.34375,13.484375
9.0,2.125
3.828125,-2.25
1.078125,14.328125
0.828125,14.2578125
-0.171875,16.1953125
1.078125,14.15625
1.390625,13.6796875
0.9375,14.0625
2.421875,11.953125
3.671875,10.3125
-0.09375,15.046875
5.0625,8.1875
1.765625,13.078125
-0.03125,15.421875
4.359375,8.84375
-0.203125,15.69921875
-0.265625,16.203125
0.65625,14.5234375
0.078125,14.5
0.234375,15.1875
0.546875,14.9609375
0.0,15.828125
3.078125,11.0
0.484375,14.7421875
-0.375,15.8125
0.34375,15.0078125
-0.078125,16.0234375
4.71875,8.5625
0.6875,14.6171875
-0.171875,15.6015625
0.40625,1.953125
1.625,12.734375
0.03125,15.7578125
0.65625,14.5234375
-0.359375,15.765625
5.375,7.4375
0.359375,14.8359375
1.140625,13.75
1.59375,13.09375
0.21875,15.140625
1.421875,13.6328125
-0.40625,16.140625
2.640625,11.796875
1.421875,13.359375
1.671875,13.078125
1.78125,12.6875
-0.0625,15.625
25.0625,-34.5
1.03125,14.078125
1.28125,13.4375
-0.28125,16.046875
1.109375,13.734375
0.46875,15.109375
0.546875,14.71875
-0.578125,16.421875
-0.34375,16.296875
1.8125,12.84375
1.140625,13.296875
0.609375,14.4453125
1.109375,13.9375
1.1875,14.140625
0.046875,15.5546875
0.234375,15.0390625
0.25,15.140625
2.59375,12.015625
3.078125,11.0625
0.609375,13.984375
1.078125,13.890625
2.03125,12.71875
2.6875,11.59375
0.421875,14.859375
-0.0625,15.734375
0.453125,14.734375
3.84375,9.84375
1.390625,13.3125
1.0625,13.921875
1.78125,12.953125
4.90625,-3.9375
0.046875,15.4296875
0.5,14.75
0.765625,14.3515625
1.84375,12.5625
4.28125,9.1875
3.6875,10.25
0.890625,14.4453125
0.578125,14.82421875
1.59375,13.234375
2.0625,12.546875
0.09375,15.671875
0.515625,14.9453125
0.109375,15.4921875
2.828125,11.375
-0.46875,16.203125
1.09375,14.1953125
-0.078125,15.609375
0.0625,15.46875
3.578125,-1.75
1.234375,13.546875
2.609375,11.53125
-0.125,15.828125
0.203125,15.3671875
1.828125,13.03125
-0.265625,16.0078125
-0.03125,15.4453125
4.328125,9.15625
2.0625,12.5
0.078125,15.25
1.40625,13.546875
-0.125,1.359375
1.65625,13.15625
1.484375,13.671875
1.65625,13.0
-0.421875,15.6796875
0.671875,14.6015625
-0.078125,15.65625
0.8125,14.4453125
2.390625,11.8125
1.1875,13.890625
1.953125,12.40625
0.0625,15.2890625
-0.4375,16.171875
0.625,14.8515625
0.265625,15.4140625
2.125,12.109375
0.140625,15.515625
2.078125,12.3125
1.984375,12.625
0.015625,15.484375
4.859375,8.375
0.78125,14.3046875
-0.46875,16.375
1.84375,12.5625
2.78125,11.1875
0.171875,15.265625
1.640625,13.296875
1.140625,13.75
0.140625,15.390625
0.0,15.4140625
0.171875,15.5625
1.25,13.515625
26.375,-24.5
0.890625,14.1953125
0.34375,15.2890625
0.4375,14.984375
1.03125,13.96875
3.078125,11.0
1.875,11.53125
0.390625,14.7734375
-0.3125,15.890625
-0.3125,15.8515625
0.0,15.6640625
1.15625,14.078125
-0.40625,16.0
1.359375,13.625
3.640625,10.28125
-0.34375,16.0546875
1.640625,13.15625
1.171875,13.4375
-0.375,16.234375
1.84375,12.71875
0.4375,14.9765625
-0.28125,16.078125
1.125,13.921875
0.46875,14.9140625
-0.03125,15.4453125
-0.390625,16.09375
0.578125,14.8203125
4.40625,8.96875
0.875,14.078125
-0.515625,3.93359375
0.9375,14.125
1.390625,13.546875
0.8125,14.3984375
1.078125,13.65625
0.75,14.2578125
1.703125,12.75
1.375,13.3125
2.890625,11.40625
0.859375,14.2109375
2.046875,12.375
0.265625,15.125
0.109375,15.359375
2.75,10.84375
0.09375,15.5
0.078125,15.3828125
0.5,14.8671875
0.859375,14.0625
0.21875,15.3359375
7.40625,4.5625
0.59375,14.4140625
0.015625,15.359375
0.0625,15.6953125
0.0,15.3515625
0.015625,15.4765625
2.109375,12.40625
-0.09375,14.875
0.53125,14.828125
0.6875,14.6484375
5.8125,6.625
0.171875,15.1171875
1.59375,12.9375
3.28125,10.6875
1.296875,13.640625
1.078125,14.125
0.734375,14.5078125
-0.4375,16.359375
3.375,10.5625
1.03125,13.8125
0.046875,15.4453125
-0.265625,15.8359375
1.953125,12.578125
2.703125,11.5
0.3125,14.828125
0.03125,15.46875
0.171875,15.4296875
1.5625,13.328125
1.15625,13.90625
-0.078125,15.7578125
1.703125,13.21875
0.21875,15.4453125
2.0625,12.546875
2.125,12.5625
1.234375,13.484375
0.1875,15.375
2.21875,12.296875
2.046875,12.390625
2.90625,11.125
2.453125,11.796875
-0.1875,15.953125
0.890625,14.4453125
2.859375,11.3125
0.28125,14.9921875
1.703125,13.171875
2.640625,11.5
-0.078125,15.4921875
1.71875,12.90625
1.296875,13.671875
0.453125,14.7890625
-0.015625,15.7109375
-0.328125,15.9921875
4.765625,8.3125
0.203125,15.328125
0.453125,14.9609375
0.625,14.8671875
-0.203125,4.12109375
0.828125,14.3828125
4.90625,8.3125
1.5625,13.234375
1.265625,12.828125
1.53125,12.671875
2.4375,11.921875
1.703125,13.25
-0.015625,14.9296875
1.609375,13.203125
0.234375,14.6953125
0.609375,14.6953125
-0.609375,16.609375
0.859375,14.4140625
0.71875,14.4140625
1.75,13.1875
0.3125,15.078125
2.109375,12.359375
2.140625,12.53125
-0.015625,15.75
0.140625,15.4140625
1.96875,12.53125
0.375,15.0625
1.125,14.125
0.59375,14.6484375
1.734375,12.90625
0.5,14.78125
3.515625,10.21875
-0.234375,16.2890625
0.296875,15.0703125
1.5625,13.4375
-0.140625,16.0
3.59375,10.40625
0.234375,14.671875
2.34375,11.796875
0.265625,15.3828125
2.4375,11.953125
0.78125,14.5
1.125,13.328125
-0.078125,3.941162109375
0.6875,14.4609375
2.140625,12.234375
1.53125,13.21875
0.46875,14.6953125
1.25,13.703125
0.359375,15.140625
4.578125,8.78125
-0.375,16.1171875
-0.453125,15.8671875
3.109375,-0.8125
0.921875,14.2421875
2.390625,12.171875
4.40625,9.03125
0.40625,14.890625
1.8125,12.59375
0.40625,15.1875
-0.1875,15.9375
-0.1875,15.921875
-0.25,15.5859375
0.9375,14.4140625
-0.1875,3.7265625
0.90625,14.4296875
0.265625,15.28125
0.234375,15.3046875
0.1875,15.1328125
1.34375,13.640625
0.96875,14.3671875
4.421875,9.1875
0.6875,14.4453125
3.421875,10.375
1.15625,13.75
6.6875,5.4375
0.421875,15.171875
-0.15625,15.7421875
0.390625,14.9375
0.265625,15.4296875
1.859375,12.703125
-0.453125,16.0
-0.140625,16.0703125
1.359375,13.484375
4.515625,8.8125
0.875,14.03125
1.28125,13.734375
2.96875,-1.28125
0.21875,15.0703125
-0.265625,16.0625
0.296875,15.0546875
1.03125,13.828125
-0.140625,16.171875
2.59375,11.5625
-0.015625,15.6484375
4.796875,8.125
0.015625,3.0703125
-0.109375,2.7578125
0.828125,14.6171875
1.125,13.8125
0.328125,15.3203125
0.859375,14.203125
-0.53125,16.15625
0.875,14.65625
2.8125,11.6875
10.046875,0.25
0.546875,14.96875
1.671875,13.09375
0.28125,15.21875
-0.328125,15.859375
0.078125,15.25
0.90625,14.0
2.21875,12.421875
0.859375,1.640625
0.3125,15.203125
0.6875,14.6015625
2.453125,12.234375
-0.15625,16.0625
1.53125,13.46875
0.9375,14.2421875
1.1875,14.015625
0.5625,14.8203125
0.015625,3.578125
1.0625,13.40625
-0.328125,16.0390625
1.15625,13.578125
5.09375,7.875
0.59375,14.6484375
-0.3125,15.1875
4.640625,8.78125
4.640625,8.6875
4.21875,9.21875
1.046875,13.8125
13.3125,-4.5
0.5625,14.8046875
1.40625,13.390625
6.015625,6.6875
0.8125,14.2734375
-0.140625,15.8984375
0.34375,15.1171875
0.671875,14.5234375
1.671875,12.84375
3.3125,10.6875
-0.203125,15.9140625
-0.265625,3.1796875
1.453125,13.5
0.4375,15.203125
0.671875,14.4609375
0.234375,15.171875
1.09375,13.734375
-0.453125,16.359375
0.40625,14.9296875
1.078125,13.78125
2.859375,11.21875
0.90625,14.4453125
-0.203125,16.140625
0.640625,14.7421875
0.15625,15.2890625
1.40625,13.390625
4.78125,8.65625
1.46875,13.5625
1.3125,13.5625
-0.171875,16.0703125
1.703125,11.578125
-0.09375,15.9375
4.328125,9.03125
1.796875,12.921875
0.84375,14.2734375
0.203125,15.171875
0.25,15.140625
0.609375,14.75
0.34375,15.28125
1.21875,13.6796875
0.703125,14.5546875
0.875,14.4921875
1.1875,13.703125
0.15625,15.3125
1.296875,13.546875
1.234375,14.125
0.765625,14.5078125
-0.03125,15.703125
-0.21875,15.0703125
2.59375,11.890625
-0.015625,15.515625
-0.65625,15.984375
2.078125,12.65625
0.546875,14.8515625
1.984375,12.453125
1.796875,13.09375
-0.0625,15.6328125
3.28125,10.6875
-0.125,15.8359375
0.03125,15.75
0.90625,14.2578125
2.28125,11.921875
3.0625,10.75
0.8125,14.5859375
0.890625,14.3671875
1.078125,13.8515625
-0.6875,4.70703125
1.0625,13.921875
0.5,14.8515625
0.0625,2.875
0.609375,15.0625
1.703125,13.078125
0.15625,15.3046875
1.015625,13.9375
2.65625,11.46875
2.171875,12.203125
1.84375,13.0
9.328125,1.0
3.140625,10.71875
0.578125,14.7421875
2.140625,12.359375
0.0625,15.5625
2.65625,11.9375
-0.015625,15.390625
0.875,14.3046875
0.71875,14.5546875
2.34375,12.078125
0.9375,14.078125
0.03125,15.75
0.125,15.3828125
0.703125,14.3203125
